Head_x,Head_y,Head_z,Neck_x,Neck_y,Neck_z,SpineShoulder_x,SpineShoulder_y,SpineShoulder_z,SpineMid_x,SpineMid_y,SpineMid_z,SpineBase_x,SpineBase_y,SpineBase_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,HipRight_x,HipRight_y,HipRight_z,HipLeft_x,HipLeft_y,HipLeft_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HandTipRight_x,HandTipRight_y,HandTipRight_z,ThumbRight_x,ThumbRight_y,ThumbRight_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,HandTipLeft_x,HandTipLeft_y,HandTipLeft_z,ThumbLeft_x,ThumbLeft_y,ThumbLeft_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z
3.732776641845703,-176.10790729522705,-1359.6948683261871,195.41730880737305,-6.7931413650512695,17.267435789108276,195.41730880737305,-6.7931413650512695,17.267435789108276,132.16684341430664,556.2618970870972,870.5916628241539,-134.51025009155273,557.1210050582886,1058.9210167527199,-195.41730880737305,6.7931413650512695,-17.267435789108276,195.41730880737305,-6.7931413650512695,17.267435789108276,-134.51025009155273,557.1210050582886,1058.9210167527199,132.16684341430664,556.2618970870972,870.5916628241539,-272.28379249572754,248.60167980194092,39.902180433273315,-225.85987091064453,291.6249990463257,-550.0546991825104,-209.05096054077148,294.5106267929077,-744.1854774951935,-209.05096054077148,294.5106267929077,-744.1854774951935,-207.66712188720703,282.270770072937,-588.1364643573761,330.1055717468262,191.29653453826904,-218.17460656166077,305.88598251342773,264.65516567230225,-1006.9240629673004,287.3285484313965,274.6093511581421,-1265.993982553482,287.3285484313965,274.6093511581421,-1265.993982553482,278.1719779968262,259.8327970504761,-1069.19327378273,-129.3634033203125,942.908205986023,752.7908682823181,-122.82001495361328,1345.8653211593628,1260.3476643562317,-85.21442413330078,1470.6773328781128,286.589652299881,113.4504508972168,956.7858839035034,697.6394951343536,117.0753288269043,1352.1281003952026,1492.7041828632355,79.56018447875977,1470.888590812683,588.317334651947
2.9673385620117188,-174.38402652740479,-1336.2549245357513,194.97482299804688,-7.670102119445801,35.329967737197876,194.97482299804688,-7.670102119445801,35.329967737197876,132.93079376220703,556.762375831604,828.314945101738,-132.08637237548828,557.8743982315063,1017.1357244253159,-194.97482299804688,7.670102119445801,-35.329967737197876,194.97482299804688,-7.670102119445801,35.329967737197876,-132.08637237548828,557.8743982315063,1017.1357244253159,132.93079376220703,556.762375831604,828.314945101738,-269.5889472961426,250.5093812942505,34.03696417808533,-224.18075561523438,320.3563928604126,-572.8784501552582,-206.80927276611328,338.119854927063,-815.3384625911713,-206.80927276611328,338.119854927063,-815.3384625911713,-205.8509063720703,321.81671619415283,-622.8871047496796,330.7605743408203,196.4653444290161,-188.13785910606384,299.6363830566406,278.6944055557251,-1008.5974633693695,278.55079650878906,288.9090585708618,-1278.3945500850677,278.55079650878906,288.9090585708618,-1278.3945500850677,270.34263610839844,273.5323190689087,-1071.6829001903534,-128.70372772216797,940.4224634170532,686.090499162674,-123.84971618652344,1346.452202796936,1174.8175621032715,-88.37146759033203,1471.0724115371704,199.68774914741516,110.2408218383789,953.4251260757446,628.0025541782379,112.99545288085938,1351.2687921524048,1412.6404821872711,77.56000518798828,1469.8410272598267,505.2361190319061
2.169647216796875,-173.3301544189453,-1327.5190591812134,194.59163665771484,-8.071374893188477,42.27638244628906,194.59163665771484,-8.071374893188477,42.27638244628906,133.49849700927734,557.8134441375732,813.1488710641861,-129.88662719726562,559.2182064056396,996.9648271799088,-194.59163665771484,8.071374893188477,-42.27638244628906,194.59163665771484,-8.071374893188477,42.27638244628906,-129.88662719726562,559.2182064056396,996.9648271799088,133.49849700927734,557.8134441375732,813.1488710641861,-269.2282295227051,257.84754753112793,44.210612773895264,-225.10969161987305,351.9699954986572,-571.1784362792969,-206.7032241821289,372.6737880706787,-837.242603302002,-206.7032241821289,372.6737880706787,-837.242603302002,-205.53752899169922,352.26216316223145,-627.0993947982788,331.42677307128906,198.81503105163574,-170.91357707977295,300.90003967285156,293.67865562438965,-973.0098247528076,279.13475036621094,310.8954334259033,-1247.484803199768,279.13475036621094,310.8954334259033,-1247.484803199768,270.7164764404297,294.1999912261963,-1038.3156538009644,-128.78145217895508,941.4975643157959,653.0982702970505,-124.4253921508789,1347.25905418396,1171.2649762630463,-87.88774490356445,1472.2476482391357,185.28103828430176,110.65933227539062,954.0277004241943,634.0566575527191,113.06777954101562,1351.8593502044678,1437.3184442520142,78.85028839111328,1470.8235454559326,522.217720746994
2.1126556396484375,-173.0142116546631,-1322.4248886108398,192.76260375976562,-8.13838005065918,32.09888935089111,192.76260375976562,-8.13838005065918,32.09888935089111,133.6621856689453,559.3789100646973,783.2787558436394,-127.37136840820312,560.5404853820801,980.4949164390564,-192.76260375976562,8.13838005065918,-32.09888935089111,192.76260375976562,-8.13838005065918,32.09888935089111,-127.37136840820312,560.5404853820801,980.4949164390564,133.6621856689453,559.3789100646973,783.2787558436394,-266.29502296447754,255.25875091552734,7.13193416595459,-215.3233528137207,272.01330184936523,-598.5822677612305,-199.06927108764648,264.1288375854492,-835.2692127227783,-199.06927108764648,264.1288375854492,-835.2692127227783,-200.05664825439453,256.38078689575195,-639.2726898193359,333.3060836791992,192.87460327148438,-246.0005283355713,295.20572662353516,217.94466018676758,-1021.7380523681641,272.72937774658203,207.64005661010742,-1251.9590854644775,272.72937774658203,207.64005661010742,-1251.9590854644775,266.2575149536133,199.9072265625,-1070.5703496932983,-126.93222045898438,941.5536689758301,670.6918179988861,-122.57190704345703,1346.6915702819824,1184.6291422843933,-88.10348510742188,1471.6557884216309,233.95287990570068,110.40824890136719,953.4829902648926,572.5429952144623,114.20616149902344,1350.2082252502441,1358.9712977409363,80.76393127441406,1467.6318168640137,477.644145488739
0.4817390441894531,-171.58513069152832,-1325.2041041851044,191.42148971557617,-8.884963989257812,37.969738245010376,191.42148971557617,-8.884963989257812,37.969738245010376,135.22172927856445,559.2212104797363,777.614489197731,-121.5110969543457,560.8660697937012,971.7508405447006,-191.42148971557617,8.884963989257812,-37.969738245010376,191.42148971557617,-8.884963989257812,37.969738245010376,-121.5110969543457,560.8660697937012,971.7508405447006,135.22172927856445,559.2212104797363,777.614489197731,-265.09700775146484,256.1503028869629,76.73493027687073,-218.06795120239258,295.42911529541016,-453.39128375053406,-201.3302230834961,303.8737106323242,-690.823882818222,-201.3302230834961,303.8737106323242,-690.823882818222,-201.6700553894043,292.1158218383789,-503.147691488266,332.53637313842773,195.2695083618164,-169.7075068950653,294.3133354187012,247.69065856933594,-902.8037488460541,271.20771408081055,249.81101989746094,-1147.33025431633,271.20771408081055,249.81101989746094,-1147.33025431633,264.1974449157715,237.42107391357422,-958.3393037319183,-125.79568862915039,941.3499641418457,664.4771099090576,-120.01119613647461,1346.396656036377,1153.7099182605743,-85.72782516479492,1472.1444511413574,194.23475861549377,110.2577018737793,953.0113792419434,591.7706191539764,114.46428298950195,1349.5635795593262,1377.258151769638,82.17336654663086,1467.3349571228027,485.973596572876
2.0083236694335938,-170.28319358825684,-1295.528531074524,190.3369903564453,-9.203968048095703,43.5643196105957,190.3369903564453,-9.203968048095703,43.5643196105957,136.18701934814453,561.7606544494629,769.8822543025017,-120.44008255004883,565.5729103088379,956.4685598015785,-190.3369903564453,9.203968048095703,-43.5643196105957,190.3369903564453,-9.203968048095703,43.5643196105957,-120.44008255004883,565.5729103088379,956.4685598015785,136.18701934814453,561.7606544494629,769.8822543025017,-263.40436935424805,256.1524200439453,65.31035900115967,-217.9202651977539,308.9454460144043,-419.08395290374756,-201.06927871704102,318.39534759521484,-618.0311441421509,-201.06927871704102,318.39534759521484,-618.0311441421509,-200.96267700195312,304.62169647216797,-460.42168140411377,333.7196731567383,192.47577667236328,-171.69559001922607,294.9142074584961,225.5687141418457,-857.7775955200195,271.0379409790039,218.5828971862793,-1074.858546257019,271.0379409790039,218.5828971862793,-1074.858546257019,264.2354965209961,209.31358337402344,-907.7351093292236,-124.53838348388672,952.5380516052246,648.2859402894974,-118.71837615966797,1355.398006439209,1130.559504032135,-84.54402923583984,1481.487865447998,175.38964748382568,112.1596908569336,960.5753517150879,598.4637141227722,116.14418029785156,1354.8320960998535,1380.7647228240967,83.47572326660156,1475.2409934997559,497.4006712436676
3.705768585205078,-170.4322099685669,-1284.4350636005402,190.4698371887207,-9.540095329284668,54.917484521865845,190.4698371887207,-9.540095329284668,54.917484521865845,136.93410873413086,561.4767980575562,781.0843139886856,-119.87627029418945,566.1632680892944,965.7577201724052,-190.4698371887207,9.540095329284668,-54.917484521865845,190.4698371887207,-9.540095329284668,54.917484521865845,-119.87627029418945,566.1632680892944,965.7577201724052,136.93410873413086,561.4767980575562,781.0843139886856,-263.07013511657715,256.460280418396,76.04202628135681,-217.56586074829102,315.74382305145264,-359.96177792549133,-199.75671768188477,325.5771017074585,-575.9953558444977,-199.75671768188477,325.5771017074585,-575.9953558444977,-199.61206436157227,309.4697141647339,-405.0784409046173,334.0280342102051,193.43080043792725,-149.44174885749817,296.21789932250977,243.50276470184326,-858.0950796604156,272.5046730041504,245.4544973373413,-1097.567468881607,272.5046730041504,245.4544973373413,-1097.567468881607,265.42673110961914,233.53112697601318,-914.8586094379425,-123.46370697021484,959.1613912582397,666.8348014354706,-118.07689666748047,1358.6246252059937,1182.0619404315948,-83.61705780029297,1484.1225957870483,219.8038399219513,113.04056167602539,965.4690313339233,638.9706581830978,117.13376998901367,1358.8295888900757,1436.5614354610443,84.3284797668457,1480.219931602478,557.6383769512177
4.477014541625977,-170.35401821136475,-1329.8225402832031,191.37627601623535,-9.754014015197754,57.444870471954346,191.37627601623535,-9.754014015197754,57.444870471954346,137.50950813293457,560.28160572052,799.4610816240311,-120.1160717010498,564.6772813796997,978.2472774386406,-191.37627601623535,9.754014015197754,-57.444870471954346,191.37627601623535,-9.754014015197754,57.444870471954346,-120.1160717010498,564.6772813796997,978.2472774386406,137.50950813293457,560.28160572052,799.4610816240311,-263.31128120422363,263.4684991836548,86.17913722991943,-217.65101432800293,366.3732576370239,-455.39820194244385,-199.96838569641113,389.56854343414307,-736.1395359039307,-199.96838569641113,389.56854343414307,-736.1395359039307,-199.63995933532715,368.53561878204346,-514.3978595733643,334.35669898986816,211.17214679718018,-115.56577682495117,303.8632297515869,320.3633165359497,-883.8160037994385,283.95005226135254,339.233078956604,-1190.5369758605957,283.95005226135254,339.233078956604,-1190.5369758605957,273.81470680236816,320.1787805557251,-958.5909843444824,-122.39418983459473,958.6807680130005,647.6312428712845,-117.08470344543457,1359.5163774490356,1206.7214250564575,-81.01031303405762,1485.293583869934,204.86313104629517,114.44939613342285,965.5536317825317,659.1013371944427,118.3541202545166,1360.2701997756958,1479.909360408783,86.45520210266113,1482.6268815994263,577.8639912605286
5.0930023193359375,-171.6676425933838,-1320.010006427765,192.06649780273438,-9.776544570922852,57.60687589645386,192.06649780273438,-9.776544570922852,57.60687589645386,139.41669464111328,561.3299560546875,802.9657378792763,-120.50434112548828,565.3646850585938,971.2025299668312,-192.06649780273438,9.776544570922852,-57.60687589645386,192.06649780273438,-9.776544570922852,57.60687589645386,-120.50434112548828,565.3646850585938,971.2025299668312,139.41669464111328,561.3299560546875,802.9657378792763,-264.2097282409668,265.6329345703125,46.82713747024536,-218.23963165283203,378.1563949584961,-564.0116333961487,-200.81953048706055,403.6420440673828,-837.2265696525574,-200.81953048706055,403.6420440673828,-837.2265696525574,-200.2627944946289,382.3227882385254,-620.4267144203186,338.3902359008789,220.5073356628418,-118.28678846359253,315.3487014770508,347.6227569580078,-940.5898451805115,295.6370162963867,370.605525970459,-1248.34543466568,295.6370162963867,370.605525970459,-1248.34543466568,284.15477752685547,350.6503486633301,-1016.019880771637,-123.82898330688477,958.3835220336914,629.193902015686,-121.74860000610352,1359.2903137207031,1199.41708445549,-83.07977676391602,1485.1083755493164,198.42445850372314,114.2282485961914,966.7955017089844,678.149551153183,118.11763763427734,1361.1793899536133,1501.9094347953796,85.85636138916016,1484.9758529663086,581.2229812145233
4.922218322753906,-172.5593376159668,-1351.762056350708,194.63069915771484,-9.404067993164062,20.000576972961426,194.63069915771484,-9.404067993164062,20.000576972961426,139.12460327148438,560.7556915283203,894.6297019720078,-125.57138442993164,564.8215484619141,1098.4771251678467,-194.63069915771484,9.404067993164062,-20.000576972961426,194.63069915771484,-9.404067993164062,20.000576972961426,-125.57138442993164,564.8215484619141,1098.4771251678467,139.12460327148438,560.7556915283203,894.6297019720078,-268.4136390686035,267.2410011291504,239.2195463180542,-225.55310249328613,396.63928985595703,-167.87469387054443,-205.8289909362793,428.730411529541,-410.41016578674316,-205.8289909362793,428.730411529541,-410.41016578674316,-203.23322296142578,406.32917404174805,-220.97539901733398,340.15167236328125,229.8277473449707,-96.02522850036621,322.02980041503906,374.10518646240234,-874.4667768478394,302.2602081298828,403.50494384765625,-1173.691749572754,302.2602081298828,403.50494384765625,-1173.691749572754,289.21363830566406,382.5469207763672,-947.8018283843994,-124.97968673706055,970.9808349609375,885.9976157546043,-126.35946273803711,1368.2770156860352,1651.3802409172058,-86.96857452392578,1496.6653060913086,617.0344948768616,116.23733520507812,982.0943069458008,877.3222789168358,117.0611572265625,1374.1133880615234,1872.6128339767456,83.03306579589844,1501.2184524536133,907.617524266243
